"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"NFATC3.2",6.3022287605489e-19,-0.359225371459515,0.32,0.547,1.28723022434211e-14,"8","NFATC3"
"DNAJC4.3",6.53582754826946e-19,-0.293370560164805,0.16,0.378,1.33494277673404e-14,"8","DNAJC4"
"TUBB4B.5",6.66746857885315e-19,-0.454129916724404,0.199,0.421,1.36183045723076e-14,"8","TUBB4B"
"TIMP1",7.67174397953128e-19,0.315506472608016,0.392,0.229,1.56695370781926e-14,"8","TIMP1"
"KIAA1551.2",8.30812762320723e-19,0.327555390083969,0.591,0.426,1.69693506704008e-14,"8","KIAA1551"
"SCAI.4",8.81149963236515e-19,-0.250233305699378,0.08,0.287,1.79974879991058e-14,"8","SCAI"
"RBBP4.2",9.87674460683902e-19,-0.325924165633728,0.37,0.573,2.01732508594687e-14,"8","RBBP4"
"TTF1.5",1.01011835154078e-18,-0.325155992077869,0.22,0.443,2.06316673302204e-14,"8","TTF1"
"ATP2A3.3",1.15174569982531e-18,-0.369544889467264,0.184,0.399,2.35244059189319e-14,"8","ATP2A3"
"SDCCAG8.4",1.15739240801889e-18,-0.273241286892735,0.138,0.361,2.36397399337858e-14,"8","SDCCAG8"
"CSNK1E.3",1.32464461370727e-18,-0.265779730845518,0.082,0.284,2.7055866234971e-14,"8","CSNK1E"
"PPP3CA.1",1.44407547258812e-18,-0.318741433567686,0.211,0.441,2.94952415276123e-14,"8","PPP3CA"
"PECAM1.3",1.59188968408376e-18,-0.349548922813428,0.123,0.331,3.25143467974108e-14,"8","PECAM1"
"EFHD2.7",1.71571509313927e-18,-0.657683145298003,0.288,0.509,3.50434807773696e-14,"8","EFHD2"
"PRPF40A.1",1.72133164842097e-18,-0.340318289605447,0.412,0.613,3.51581989189984e-14,"8","PRPF40A"
"PRKCA",1.82902648717461e-18,0.26268187172323,0.262,0.125,3.73578660005413e-14,"8","PRKCA"
"GCC2.1",1.94505486088256e-18,0.326527945957731,0.702,0.555,3.97277455335264e-14,"8","GCC2"
"DUSP1.4",2.17543924431166e-18,-0.655931826842616,0.351,0.561,4.44333465650656e-14,"8","DUSP1"
"TBC1D14.3",3.0503241076181e-18,-0.253237936692741,0.08,0.281,6.23028698980998e-14,"8","TBC1D14"
"GTF2I.1",3.07490051467985e-18,-0.335937610143984,0.344,0.571,6.2804843012336e-14,"8","GTF2I"
"PLSCR1.3",3.41016762898546e-18,-0.410696337461256,0.126,0.332,6.96526738220279e-14,"8","PLSCR1"
"NCF1.4",4.17983377194328e-18,-0.504154216443397,0.184,0.391,8.53731047919416e-14,"8","NCF1"
"USP22.3",4.65250223953353e-18,-0.298891389181517,0.203,0.428,9.50273582424724e-14,"8","USP22"
"FBRSL1",5.15270112128841e-18,-0.254631478147712,0.092,0.292,1.05243920402316e-13,"8","FBRSL1"
"SRSF11.1",5.22862831757641e-18,-0.320805472174567,0.499,0.675,1.06794733386498e-13,"8","SRSF11"
"RBM5.4",5.67931530783327e-18,-0.354515299048262,0.327,0.529,1.16000015162495e-13,"8","RBM5"
"ITM2C.3",5.75547924657683e-18,-0.306951446711953,0.107,0.308,1.17555663611332e-13,"8","ITM2C"
"FUT7.5",5.97336067528645e-18,-0.279862945159383,0.068,0.259,1.22005891792726e-13,"8","FUT7"
"SH2D3C.1",6.30282501254396e-18,-0.255204942158356,0.09,0.29,1.2873520088121e-13,"8","SH2D3C"
"AP1S2.4",6.34694829412164e-18,-0.379168220601362,0.293,0.495,1.29636418907435e-13,"8","AP1S2"
"CCAR1",6.90344761686149e-18,-0.277969700103945,0.254,0.476,1.41002917574396e-13,"8","CCAR1"
"DGKD.2",7.82119135196146e-18,-0.323917982602105,0.165,0.378,1.59747833363813e-13,"8","DGKD"
"LCOR",8.47219178459751e-18,-0.331883169142741,0.194,0.407,1.73044517200404e-13,"8","LCOR"
"USP8.5",8.5894406257155e-18,-0.365677619479147,0.288,0.51,1.75439324780239e-13,"8","USP8"
"MIF.2",8.68906819022458e-18,0.252310286622832,0.571,0.384,1.77474217785337e-13,"8","MIF"
"UPF3B.2",9.12714198312083e-18,-0.253061514690472,0.143,0.356,1.86421875005243e-13,"8","UPF3B"
"VEZF1.4",9.20805347625057e-18,-0.306849082058193,0.169,0.384,1.88074492252418e-13,"8","VEZF1"
"ZNF101",9.64097927584093e-18,0.26533108734952,0.286,0.143,1.96917001709051e-13,"8","ZNF101"
"ECHS1.2",9.95143939515917e-18,-0.27190074824551,0.262,0.484,2.03258149646126e-13,"8","ECHS1"
"PAG1.6",1.05615847174668e-17,-0.566114590026277,0.516,0.6,2.1572036785426e-13,"8","PAG1"
"EIF3E.4",1.28672062393199e-17,0.254033773173172,0.944,0.821,2.62812687438109e-13,"8","EIF3E"
"PDIA6.2",1.36457588664063e-17,-0.350615963655634,0.443,0.613,2.78714624846349e-13,"8","PDIA6"
"IL27RA",1.39518592912791e-17,0.271580834704769,0.262,0.126,2.84966726024377e-13,"8","IL27RA"
"CREB1.2",1.41396024083832e-17,-0.300932769198475,0.201,0.427,2.88801379191227e-13,"8","CREB1"
"VPS37B.3",1.91558997218726e-17,-0.362154050246163,0.179,0.384,3.91259251819248e-13,"8","VPS37B"
"ARHGEF1.3",2.02422184822085e-17,0.286584962464417,0.525,0.35,4.13447312499109e-13,"8","ARHGEF1"
"ORAI3.3",2.14785457465516e-17,-0.271958498442725,0.073,0.258,4.38699296873315e-13,"8","ORAI3"
"ACTN4.1",2.40674228263029e-17,-0.333934820208981,0.308,0.542,4.91577111227236e-13,"8","ACTN4"
"GUSB.1",2.40700414906023e-17,-0.28133081941718,0.099,0.292,4.91630597445551e-13,"8","GUSB"
"RBPJ.3",2.6019161507409e-17,-0.283312951936856,0.283,0.508,5.31441373788828e-13,"8","RBPJ"
"NUMA1.3",2.89360641549159e-17,-0.294864364581425,0.249,0.462,5.91019110364157e-13,"8","NUMA1"
"EPSTI1.3",2.97678787251013e-17,0.251627949813373,0.395,0.229,6.08008922960194e-13,"8","EPSTI1"
"BST2.2",3.09342488604718e-17,-0.341190435561399,0.441,0.639,6.31832032975137e-13,"8","BST2"
"GCSAM.5",3.46873087237704e-17,-0.269741552566628,0.077,0.265,7.0848828068301e-13,"8","GCSAM"
"TMEM123.3",3.65214024989137e-17,0.260345142707748,0.654,0.499,7.45949646040313e-13,"8","TMEM123"
"RAB11A.1",3.88134405798829e-17,-0.328904411388174,0.3,0.507,7.92764523844108e-13,"8","RAB11A"
"PRDM2.4",4.07757168442876e-17,-0.330117150093776,0.305,0.528,8.32844016544574e-13,"8","PRDM2"
"HDAC2.2",4.1661790429485e-17,-0.253482336872904,0.138,0.347,8.50942069522232e-13,"8","HDAC2"
"KRI1.1",4.83666724372023e-17,-0.25209005875264,0.102,0.298,9.87889284529857e-13,"8","KRI1"
"PDS5B",4.95404844999982e-17,-0.268455015286334,0.155,0.361,1.01186439591246e-12,"8","PDS5B"
"H3F3B.2",5.19317802517881e-17,-0.274097890057114,0.971,0.968,1.06070661164277e-12,"8","H3F3B"
"SPOP.3",5.32648661063481e-17,-0.266192224854889,0.245,0.46,1.08793489022216e-12,"8","SPOP"
"PPP1CA.3",5.80114414025475e-17,-0.321932934322859,0.654,0.763,1.18488369064703e-12,"8","PPP1CA"
"CSGALNACT1.5",6.18903050759061e-17,-0.282594979915717,0.094,0.285,1.26410948117538e-12,"8","CSGALNACT1"
"CRIP1.6",6.46596530586528e-17,0.421142706696314,0.617,0.458,1.32067341372298e-12,"8","CRIP1"
"SH3BP2.3",7.15436809967794e-17,-0.309268690125274,0.077,0.259,1.46127968435922e-12,"8","SH3BP2"
"SPCS2.1",7.24960339725665e-17,-0.31566706401477,0.625,0.741,1.48073149388967e-12,"8","SPCS2"
"ACADM.2",8.67228242938349e-17,-0.261767410486378,0.172,0.381,1.77131368620158e-12,"8","ACADM"
"UPF2.4",8.86801145047091e-17,-0.337209861783509,0.361,0.566,1.81129133875868e-12,"8","UPF2"
"CYLD.1",9.25892269317294e-17,0.292773099106333,0.545,0.388,1.89113496008057e-12,"8","CYLD"
"DCAF7.1",9.58398654309563e-17,-0.26550868412513,0.215,0.435,1.95752925142728e-12,"8","DCAF7"
"HIF1A.3",1.05097210772804e-16,-0.398848223391213,0.186,0.387,2.14661053003452e-12,"8","HIF1A"
"USP34.5",1.08957119250992e-16,-0.337212848682137,0.383,0.58,2.22544916070152e-12,"8","USP34"
"JARID2",1.15885001216066e-16,-0.269702907229911,0.157,0.363,2.36695114983816e-12,"8","JARID2"
"RALBP1",1.16307183376112e-16,-0.315405653277333,0.373,0.583,2.37557422045708e-12,"8","RALBP1"
"GNAS.4",1.45237291920435e-16,-0.293370695528276,0.906,0.893,2.96647168747488e-12,"8","GNAS"
"PKN2.2",1.55263674060613e-16,-0.259155515853424,0.16,0.367,3.17126054268802e-12,"8","PKN2"
"FCGRT.3",1.75742327987217e-16,-0.28814004540614,0.14,0.345,3.5895370491389e-12,"8","FCGRT"
"FRMD4B.4",1.83716156824402e-16,-0.257494349526845,0.085,0.27,3.75240250313841e-12,"8","FRMD4B"
"REX1BD.1",2.02449269864855e-16,0.270038152112799,0.513,0.353,4.13502633698966e-12,"8","REX1BD"
"LAPTM4A.2",2.07785979698235e-16,-0.292896598919516,0.286,0.503,4.24402863533645e-12,"8","LAPTM4A"
"HERC2.1",2.4931037756131e-16,-0.316827069057686,0.179,0.379,5.09216446168975e-12,"8","HERC2"
"ARID1A.2",2.73378451099469e-16,-0.303454093460518,0.322,0.521,5.58375486370665e-12,"8","ARID1A"
"CHD4.5",4.19447008377672e-16,-0.319399023420328,0.397,0.585,8.56720514611395e-12,"8","CHD4"
"THOC2.4",4.41390643245183e-16,-0.325640072226531,0.38,0.578,9.01540388828286e-12,"8","THOC2"
"RNF24.2",4.59824696470567e-16,-0.300569247936959,0.08,0.263,9.39191942541134e-12,"8","RNF24"
"GDF11.5",4.63988709862746e-16,-0.252876283453173,0.109,0.302,9.47696939894659e-12,"8","GDF11"
"CLPTM1L.1",4.73041756286571e-16,-0.269989655957071,0.215,0.427,9.66187787215321e-12,"8","CLPTM1L"
"NGLY1.1",5.77464805255379e-16,-0.268205915373579,0.208,0.414,1.17947186473411e-11,"8","NGLY1"
"ILF2.1",5.8073451626779e-16,-0.296064367812556,0.303,0.499,1.18615024947696e-11,"8","ILF2"
"KRCC1.5",5.87437616251506e-16,-0.294843370530671,0.162,0.361,1.1998413311937e-11,"8","KRCC1"
"ZBTB44.1",6.16080496809149e-16,-0.30827323291663,0.257,0.458,1.25834441473269e-11,"8","ZBTB44"
"RALY.2",6.62036685745078e-16,-0.278898448188997,0.337,0.541,1.35220993063432e-11,"8","RALY"
"PCNX4.2",8.79906748535834e-16,-0.265911594965785,0.155,0.353,1.79720953388444e-11,"8","PCNX4"
"BPTF.1",9.85443684149848e-16,-0.332256018156577,0.482,0.651,2.01276872487606e-11,"8","BPTF"
"MEF2A.3",1.03610140000601e-15,-0.271802857687424,0.128,0.32,2.11623710951227e-11,"8","MEF2A"
"KPNB1.1",1.1215729151213e-15,-0.280796224492869,0.344,0.546,2.29081267913525e-11,"8","KPNB1"
"SLC38A2.2",1.19034340445847e-15,-0.295599897070186,0.206,0.411,2.43127640360643e-11,"8","SLC38A2"
"NHLRC3.2",1.27836577911909e-15,-0.285649253003984,0.206,0.409,2.61106210385074e-11,"8","NHLRC3"
"FBXW7.3",1.43415597482117e-15,-0.323533961256503,0.203,0.401,2.92926357857224e-11,"8","FBXW7"
"TPP1.1",1.44738050578861e-15,-0.318281825420225,0.172,0.364,2.95627468307323e-11,"8","TPP1"
"RYBP.3",1.48643614555251e-15,-0.279171765189597,0.126,0.321,3.036045827291e-11,"8","RYBP"
"JMJD1C.5",1.53739583060416e-15,-0.379573117159559,0.341,0.543,3.14013098400899e-11,"8","JMJD1C"
"TALDO1.4",2.06562522317558e-15,-0.405919921637591,0.424,0.597,4.21903951833613e-11,"8","TALDO1"
"MAPK14.1",2.21347144098085e-15,-0.351666311581449,0.111,0.298,4.52101541820339e-11,"8","MAPK14"
"GAB3.1",2.42776823105905e-15,-0.271912526240534,0.099,0.277,4.95871661193811e-11,"8","GAB3"
"BCL2L1.1",2.6080224351639e-15,-0.267696543701522,0.133,0.318,5.32688582382227e-11,"8","BCL2L1"
"NUDT4.5",2.64623266997172e-15,-0.35809737107283,0.172,0.361,5.40493022841725e-11,"8","NUDT4"
"PPIP5K2",2.79396886578783e-15,-0.267024598641541,0.128,0.318,5.70668140837163e-11,"8","PPIP5K2"
"FKBP1A.4",2.93614501405293e-15,-0.384091354635136,0.383,0.58,5.99707619120312e-11,"8","FKBP1A"
"WDFY2.3",3.27655257349822e-15,-0.294164585637556,0.155,0.345,6.69235863137011e-11,"8","WDFY2"
"NARF.1",3.53901341054412e-15,-0.253247088564559,0.172,0.37,7.22843489103637e-11,"8","NARF"
"TPST2.3",3.74837482219024e-15,-0.32613288891007,0.247,0.447,7.65605557432357e-11,"8","TPST2"
"ATP1B3",4.65360486154414e-15,-0.289397541236937,0.31,0.501,9.50498792970391e-11,"8","ATP1B3"
"ANKLE2.1",5.54178596910942e-15,-0.257997256212764,0.162,0.356,1.1319097841906e-10,"8","ANKLE2"
"UBA1",5.8798285154766e-15,-0.252721107913411,0.191,0.386,1.2009549742861e-10,"8","UBA1"
"GTF3C5.2",6.04449831712594e-15,-0.250253769447318,0.099,0.277,1.23458878127297e-10,"8","GTF3C5"
"NPIPB5.1",8.40772727024123e-15,-0.254193680613468,0.104,0.279,1.71727829494677e-10,"8","NPIPB5"
"ATP5F1B.1",8.91158932069047e-15,-0.298129461281681,0.567,0.685,1.82019211875103e-10,"8","ATP5F1B"
"SETD2.1",9.71530354741971e-15,-0.262003062090749,0.206,0.407,1.98435074956047e-10,"8","SETD2"
"ESD.4",1.14174294494747e-14,-0.274532321234577,0.341,0.524,2.3320099650552e-10,"8","ESD"
"CLEC2D.5",1.21501594554837e-14,0.260354445909336,0.76,0.585,2.48167006878254e-10,"8","CLEC2D"
"SRSF9.1",1.25622371068408e-14,-0.276436503968459,0.581,0.729,2.56583692907223e-10,"8","SRSF9"
"CYTH4.2",1.28289277497112e-14,-0.317763929614938,0.174,0.361,2.62030849287851e-10,"8","CYTH4"
"NIPBL.3",1.54771272501638e-14,-0.298267630643476,0.351,0.55,3.16120324084596e-10,"8","NIPBL"
"PEBP1.8",1.69589621973242e-14,-0.357183762350246,0.731,0.732,3.46386802880348e-10,"8","PEBP1"
"INPP5D.1",1.78953310209311e-14,-0.275667557294774,0.278,0.475,3.65512136102519e-10,"8","INPP5D"
"HNRNPC.1",1.8126663657103e-14,-0.296555938414782,0.705,0.777,3.70237105196329e-10,"8","HNRNPC"
"ZNF720.2",1.84473619217703e-14,-0.2537251857558,0.145,0.33,3.76787367252158e-10,"8","ZNF720"
"STT3B.4",1.90960252344719e-14,-0.284053101920448,0.274,0.475,3.90036315414088e-10,"8","STT3B"
"KDM5A.1",2.04766337611581e-14,-0.287602942592044,0.354,0.552,4.18235244571654e-10,"8","KDM5A"
"PIK3R1.2",2.07381995665522e-14,0.362642046370002,0.6,0.494,4.23577726146828e-10,"8","PIK3R1"
"PRPF38A",2.18608187086343e-14,-0.253461005631811,0.23,0.43,4.46507222123856e-10,"8","PRPF38A"
"OAZ1.2",2.35983151714511e-14,-0.254959920887589,0.964,0.953,4.81995587376889e-10,"8","OAZ1"
"IDI1.1",2.66724513486812e-14,-0.301491771133221,0.274,0.474,5.44784818796814e-10,"8","IDI1"
"PCBP2.3",2.71391351586772e-14,-0.259015375147778,0.709,0.786,5.54316835615982e-10,"8","PCBP2"
"ZNF292.4",2.79220504619807e-14,-0.313352212114883,0.4,0.586,5.70307880685955e-10,"8","ZNF292"
"BTG2.6",2.93863744033615e-14,-0.348531481974428,0.47,0.632,6.00216697188659e-10,"8","BTG2"
"NKG7.7",2.99757507463661e-14,-0.99697225471534,0.356,0.56,6.12254708994527e-10,"8","NKG7"
"TNFAIP3.7",3.33234267527177e-14,0.346127300937881,0.547,0.391,6.80630991424259e-10,"8","TNFAIP3"
"DICER1.1",3.91364948633276e-14,-0.261615445796307,0.177,0.368,7.99362907583466e-10,"8","DICER1"
"SREK1",4.03395740279231e-14,-0.268406342232656,0.259,0.458,8.23935799520328e-10,"8","SREK1"
"CNPY3.2",4.13961892325754e-14,-0.269375113805582,0.278,0.472,8.45517165075353e-10,"8","CNPY3"
"REL.1",4.37338316608851e-14,-0.312410398485009,0.361,0.551,8.93263511673579e-10,"8","REL"
"CYBC1.1",4.62602450937306e-14,-0.263934819445802,0.3,0.495,9.44865506039447e-10,"8","CYBC1"
"NEAT1.5",5.08890066962369e-14,-0.708740163426726,0.852,0.915,1.03940796177064e-09,"8","NEAT1"
"PSAP.2",5.54435986214938e-14,-0.426023008752041,0.315,0.488,1.13243550184401e-09,"8","PSAP"
"TMEM243.5",6.62759759189159e-14,-0.332705094395521,0.397,0.547,1.35368680814386e-09,"8","TMEM243"
"TAF7.2",6.92135381017717e-14,-0.278754966878371,0.472,0.642,1.41368651572869e-09,"8","TAF7"
"TSC22D4.1",7.28379024370548e-14,-0.27801014781758,0.363,0.539,1.48771415727684e-09,"8","TSC22D4"
"SNX3",7.80734753059795e-14,-0.301789647231757,0.462,0.638,1.59465073312463e-09,"8","SNX3"
"UBE2S.2",8.00979740304758e-14,-0.316239276621249,0.162,0.337,1.63600111957247e-09,"8","UBE2S"
"SRSF3.1",8.90615571319624e-14,-0.273657255021854,0.741,0.83,1.81908230442033e-09,"8","SRSF3"
"CMIP.1",9.31997490124574e-14,-0.29747412319895,0.119,0.287,1.90360487357944e-09,"8","CMIP"
"NONO.2",1.04708897105206e-13,-0.263496062304787,0.375,0.549,2.13867922337384e-09,"8","NONO"
"MLF2",1.11895951509579e-13,-0.255220031291126,0.186,0.376,2.28547480958314e-09,"8","MLF2"
"ATP2B4.1",1.25606150783441e-13,-0.250682363088417,0.259,0.458,2.56550562975179e-09,"8","ATP2B4"
"ZMYM2.1",1.34867082868108e-13,-0.275228277740554,0.215,0.395,2.75466016758111e-09,"8","ZMYM2"
"TTN.5",1.38660007529152e-13,-0.258402630413975,0.097,0.26,2.83213065378293e-09,"8","TTN"
"SCAF11.1",1.52748275063868e-13,-0.287063188415685,0.61,0.743,3.1198835181795e-09,"8","SCAF11"
"AC004687.1.3",2.04157172291675e-13,-0.331850634527546,0.4,0.568,4.16991024405746e-09,"8","AC004687.1"
"ATP5PF.1",2.06961973152984e-13,-0.267476218937037,0.671,0.752,4.2271983016497e-09,"8","ATP5PF"
"UTRN.4",2.12629553125337e-13,-0.286966850757403,0.407,0.586,4.34295862258501e-09,"8","UTRN"
"RCN2.2",2.4533975571699e-13,-0.264910340912606,0.288,0.472,5.01106451051952e-09,"8","RCN2"
"GNB1.1",3.88120405749447e-13,-0.298483559370523,0.448,0.604,7.92735928743246e-09,"8","GNB1"
"YIPF4.3",5.6213487605293e-13,-0.256744571406789,0.298,0.501,1.14816048433811e-08,"8","YIPF4"
"PRKAR1A.1",5.70304702391185e-13,-0.303327276923102,0.271,0.46,1.164847354634e-08,"8","PRKAR1A"
"SYNE2.7",5.91990029508175e-13,0.273079507624057,0.656,0.5,1.20913963527045e-08,"8","SYNE2"
"HSBP1",8.67805834864766e-13,-0.261763456356194,0.235,0.415,1.77249341771128e-08,"8","HSBP1"
"SH3BGRL.1",9.11382732233894e-13,-0.262176688862661,0.574,0.717,1.86149923058773e-08,"8","SH3BGRL"
"MAT2A.3",9.30159096092083e-13,-0.261904802224279,0.223,0.398,1.89984995376808e-08,"8","MAT2A"
"UCP2.4",1.08314713641866e-12,-0.33257848479093,0.683,0.769,2.21232802613511e-08,"8","UCP2"
"CAPNS1.2",1.11070179009858e-12,-0.276746472736011,0.385,0.56,2.26860840627635e-08,"8","CAPNS1"
"ARPC5.2",1.16527512038176e-12,-0.313736832226069,0.729,0.825,2.38007443337975e-08,"8","ARPC5"
"BAZ2A.3",1.19628165807439e-12,-0.282339812086926,0.259,0.435,2.44340528661694e-08,"8","BAZ2A"
"SRSF6",1.20382824507113e-12,-0.266336769815996,0.274,0.456,2.45881919055779e-08,"8","SRSF6"
"ARID5B.6",1.3070753843436e-12,-0.350855728411047,0.494,0.624,2.6697014725218e-08,"8","ARID5B"
"ABI1.1",1.31479888218911e-12,-0.260899258279169,0.235,0.411,2.68547671687125e-08,"8","ABI1"
"SYNRG.2",1.48579949091878e-12,0.258479791814908,0.492,0.362,3.0347454602016e-08,"8","SYNRG"
"PLEKHO1.3",1.81437360067091e-12,-0.285913884877519,0.266,0.446,3.70585807937034e-08,"8","PLEKHO1"
"EIF4G3",1.87823417574918e-12,-0.255557803888839,0.109,0.264,3.8362933039677e-08,"8","EIF4G3"
"APBB1IP.3",2.02401557578012e-12,-0.278019281501589,0.542,0.677,4.13405181353089e-08,"8","APBB1IP"
"TRIM56.3",2.14611946335696e-12,-0.260376986295562,0.278,0.455,4.38344900390659e-08,"8","TRIM56"
"SRSF10.1",2.3265056168236e-12,-0.294422620615064,0.465,0.613,4.75188772236221e-08,"8","SRSF10"
"MAP2K3.3",2.95358554266807e-12,-0.313418516323314,0.16,0.329,6.03269847089954e-08,"8","MAP2K3"
"SEC14L1.2",3.78695841959347e-12,-0.257146444990998,0.119,0.278,7.73486257201967e-08,"8","SEC14L1"
"GYPC.6",3.82832758019115e-12,-0.39447404702168,0.707,0.732,7.81935908254043e-08,"8","GYPC"
"UGP2.5",4.25287517355695e-12,-0.300084724462056,0.421,0.581,8.68649754199007e-08,"8","UGP2"
"TYROBP.8",4.51820014124068e-12,-0.890912636705645,0.116,0.256,9.2284237884841e-08,"8","TYROBP"
"CCDC66",4.54805820444522e-12,0.256819607606494,0.467,0.338,9.28940888257936e-08,"8","CCDC66"
"TLE4.3",4.59334433452636e-12,-0.310608459174295,0.334,0.5,9.38190580327009e-08,"8","TLE4"
"CALM2.1",5.81410126942984e-12,-0.255964579006474,0.818,0.839,1.18753018428104e-07,"8","CALM2"
"PLEKHA2.1",6.39103411789168e-12,-0.264745822581938,0.186,0.351,1.30536871857938e-07,"8","PLEKHA2"
"ARGLU1.3",7.23179155680645e-12,-0.276043653669418,0.738,0.785,1.47709342547772e-07,"8","ARGLU1"
"IKZF1.5",8.38731584958988e-12,-0.299047920902282,0.753,0.769,1.71310926227873e-07,"8","IKZF1"
"TTC14.2",8.59420608654224e-12,-0.259592613340601,0.378,0.55,1.75536659317625e-07,"8","TTC14"
"FAM111A.2",9.15775031540908e-12,-0.294187067778213,0.274,0.436,1.87047050192231e-07,"8","FAM111A"
"RUNX1.1",1.04453308776278e-11,-0.251931842001588,0.213,0.383,2.13345883175547e-07,"8","RUNX1"
"BAZ1A",1.60355542662685e-11,-0.289449711960749,0.392,0.555,3.27526195888535e-07,"8","BAZ1A"
"TUBA1A.4",1.81718003829197e-11,-0.421073428388276,0.429,0.564,3.71159022821134e-07,"8","TUBA1A"
"ARPC5L.2",1.97691880892388e-11,-0.254878611615091,0.385,0.558,4.03785666722702e-07,"8","ARPC5L"
"NSMCE1.6",2.37046114239291e-11,-0.384628166448079,0.283,0.439,4.84166688333752e-07,"8","NSMCE1"
"IKZF3.3",2.65768370243799e-11,-0.278791572808279,0.484,0.616,5.4283189622296e-07,"8","IKZF3"
"RBBP6.1",2.6873240204747e-11,-0.2601932997057,0.31,0.472,5.48885931181957e-07,"8","RBBP6"
"SFPQ.3",3.06521174808316e-11,-0.291746489457953,0.571,0.669,6.26069499545985e-07,"8","SFPQ"
"IGF2R.2",3.56576993276685e-11,-0.259744351835878,0.182,0.338,7.28308508767629e-07,"8","IGF2R"
"GNAI2.1",3.66062407828083e-11,-0.260032951555747,0.755,0.827,7.47682467988859e-07,"8","GNAI2"
"SLC25A37.8",4.504035996922e-11,-0.971575702595371,0.153,0.301,9.19949352371318e-07,"8","SLC25A37"
"KHDRBS1.3",4.965375239995e-11,-0.256118425771773,0.53,0.641,1.01417789276898e-06,"8","KHDRBS1"
"NCOA4.1",6.65612431980955e-11,-0.250359250206363,0.196,0.362,1.3595133923211e-06,"8","NCOA4"
"ACTR2.1",6.82811612386822e-11,-0.3239018645147,0.719,0.793,1.39464271830008e-06,"8","ACTR2"
"ARID1B.2",7.03524747639952e-11,-0.267464578769521,0.542,0.679,1.4369492970546e-06,"8","ARID1B"
"NPC2.2",1.15117234340295e-10,-0.258825579934691,0.276,0.442,2.35126951140053e-06,"8","NPC2"
"DDHD1.2",1.17795606022666e-10,-0.266339276389789,0.288,0.449,2.40597525301295e-06,"8","DDHD1"
"PSMB3.2",1.42406865926294e-10,-0.25480017471535,0.47,0.622,2.90866023654455e-06,"8","PSMB3"
"CAP1.3",1.86989893202316e-10,-0.348822666218108,0.613,0.725,3.8192685686573e-06,"8","CAP1"
"HNRNPU.1",2.14750665494367e-10,-0.256191029528592,0.753,0.803,4.38628234272245e-06,"8","HNRNPU"
"CBX5.3",2.15319243865397e-10,-0.273415981497209,0.288,0.439,4.39789555595073e-06,"8","CBX5"
"TXN.4",2.24728189758733e-10,-0.255183979822958,0.506,0.632,4.59007327582212e-06,"8","TXN"
"SERPINB1.5",3.55823050368353e-10,-0.444438154424013,0.506,0.616,7.26768580377362e-06,"8","SERPINB1"
"MACF1.1",5.96098611741661e-10,-0.26091096858443,0.569,0.676,1.21753141448234e-05,"8","MACF1"
"FABP5.3",7.9827219016493e-10,-0.268445930669634,0.15,0.289,1.63047094841187e-05,"8","FABP5"
"IDH2.6",9.68144267190878e-10,-0.274613551295329,0.327,0.462,1.97743466573737e-05,"8","IDH2"
"SEC62.4",1.03736626955581e-09,-0.268316381730076,0.714,0.773,2.11882060556774e-05,"8","SEC62"
"ZRANB2.4",1.50580417898475e-09,-0.251359261668246,0.634,0.716,3.07560503557635e-05,"8","ZRANB2"
"ADGRE5.3",1.51471775036816e-09,-0.318198246269323,0.458,0.576,3.09381100512697e-05,"8","ADGRE5"
"CMTM6.2",2.19966855113875e-09,-0.293040320327709,0.332,0.483,4.49282301570089e-05,"8","CMTM6"
"ATF4.3",2.90308099841104e-09,-0.251182493809636,0.351,0.495,5.92954293925456e-05,"8","ATF4"
"GLRX5.2",3.38272804256719e-09,-0.302060420555544,0.37,0.497,6.90922202694348e-05,"8","GLRX5"
"PHB.2",4.15397553389669e-09,-0.257147492495685,0.395,0.523,8.48449502798398e-05,"8","PHB"
"ATP2B1",4.74968381963659e-09,0.256241612946535,0.332,0.225,9.70122920160774e-05,"8","ATP2B1"
"PMAIP1.6",5.4279113130045e-09,-0.506899674465339,0.128,0.253,0.000110865088568117,"8","PMAIP1"
"ZFP36L1.4",5.98042238325143e-09,-0.407957558782425,0.475,0.594,0.00012215012717791,"8","ZFP36L1"
